#,Title,Company,URL,Location,State,Salary
781,Accelerator Digital Lead Data Scientist (Lyon),Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Lyon/Digital-Lead-Data-Scientist_R2779339-1,Lyon,N/A,N/A
782,"Development Scientific Director, I&I",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Morristown-NJ/Development-Scientific-Director--I-I_R2829710-1,"Morristown, NJ",NJ,N/A
783,"Senior Clinical Research Director, Ophthalmology",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Senior-Clinical-Research-Director--Ophthalmology_R2830441-1,2 Locations,N/A,N/A
784,"Development Scientific Director, Ophthalmology",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Development-Scientific-Director--Ophthalmology_R2831803-1,2 Locations,N/A,N/A
785,Global Head of Research and Biomarkers- Vaccines,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Waltham-MA/Global-Head-of-Research-and-Biomarkers--Vaccines_R2831907-1,"Waltham, MA",MA,N/A
786,Head of Global Investigative Toxicology,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Head-of-Global-Investigative-Toxicology_R2829409,"Cambridge, MA",MA,N/A
787,AI Engineer,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Barcelona/AI-Engineer_R2825566,Barcelona,N/A,N/A
788,Global Head of Research & Biomarkers - Vaccines,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Marcy-lEtoile/Global-Head-of-Research---Biomarkers---Vaccines_R2831912,Marcy-l'Etoile,N/A,N/A
789,DevOps Engineering Expert,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Hyderabad/DevOps-Engineering-Expert_R2827952,Hyderabad,N/A,N/A
790,Head of Global Investigative Toxicology,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Vitry-sur-Seine/Head-of-Global-Investigative-Toxicology_R2831787-1,Vitry-sur-Seine,N/A,N/A
791,Talent Acquisition Digital Sourcing Partner - French Speaker,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Budapest/Talent-Acquisition-Digital-Sourcing-Partner---French-Speaker_R2833036,Budapest,N/A,N/A
792,Computational Scientist,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Barcelona/Computational-Scientist_R2831290,Barcelona,N/A,N/A
793,Nuclear Magnetic Resonance Senior Scientist,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Montpellier/Nuclear-Magnetic-Resonance-Senior-Scientist_R2824823,Montpellier,N/A,N/A
794,Lab Software Engineering Manager - Digital R&D Labs and Plants,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Software-Engineering-Manager---Digital-R-D-Labs-and-Plants_R2832774,"Cambridge, MA",MA,N/A
795,Accelerator Software Engineer (Paris),Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Paris/Accelerator-Software-Engineer--Paris-_R2830219-1,Paris,N/A,N/A
796,"Principal, Sanofi Ventures",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Principal--Sanofi-Ventures_R2817574-1,"Cambridge, MA",MA,N/A
797,R&D Data Steward Manager Associate,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Hyderabad/R-D-Data-Steward-Manager-Associate_R2779685-1,Hyderabad,N/A,N/A
798,R&D Data Modeling Manager Associate,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Hyderabad/R-D-Data-Modeling-Manager-Associate_R2793180-1,Hyderabad,N/A,N/A
799,Translational T1/17 Immunology Lead - all genders,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Frankfurt-am-Main/Translational-T1-17-Immunology-Lead---all-genders_R2833104,Frankfurt am Main,N/A,N/A
800,Head of MSAT Viral & bacterial platform and Vaccines Business Partner,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Lyon/Head-of-MSAT-Viral---bacterial-platform-and-Vaccines-Business-Partner_R2834164-1,2 Locations,N/A,N/A
801,"Product Line Manager, Digital M&S AI Solutions",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Barcelona/Product-Line-Manager--Digital-M-S-AI-Solutions_R2827321-1,Barcelona,N/A,N/A
802,Product Owner for ML Interface Solutions,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Product-Owner-for-ML-Interface-Solutions_R2832941-1,"Cambridge, MA",MA,N/A
803,AI and Data Science Technical Analyst-Manager,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/AI-and-Data-Science-Technical-Analyst-Manager_R2818529-1,"Cambridge, MA",MA,N/A
804,"Data Science, AI, and Machine Learning Lead -  Digital Healthcare",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Barcelona/Data-Science--AI--and-Machine-Learning-Lead----Digital-Healthcare_R2813465,Barcelona,N/A,N/A
805,IT Talent Acquisition Partner (French speaker),Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Budapest/IT-Talent-Acquisition-Partner--French-speaker-_R2832078,Budapest,N/A,N/A
806,R&D Data Steward,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Hyderabad/R-D-Data-Steward_R2835776-1,Hyderabad,N/A,N/A
807,Accelerator Data Science Lead (Paris),Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Paris/Accelerator-Data-Science-Lead--Paris-_R2832380,Paris,N/A,N/A
808,Staff AI Software Engineer,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Toronto-ON/Staff-AI-Software-Engineer_R2834839,"Toronto, ON",N/A,N/A
809,"Head of MSAT Viral and Bacterial Platform, Vaccines Business Partner",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Swiftwater-PA/Head-of-MSAT-Viral-and-Bacterial-Platform--Vaccines-Business-Partner_R2834406,"Swiftwater, PA",PA,N/A
810,Data Platform Engineer Specialist,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Barcelona/Data-Platform-Engineer-Specialist_R2814778,Barcelona,N/A,N/A
811,Data Platform Engineer Analyst,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Barcelona/Data-Platform-Engineer-Analyst_R2818264,Barcelona,N/A,N/A
812,Accelerator Digital Product Owner (Lyon),Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Lyon/Digital-Product-Owner_R2778020-1,Lyon,N/A,N/A
813,"Sr Principal scientist, Immune tolerance and autoimmunity",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Vitry-sur-Seine/Sr-Principal-scientist--Immune-tolerance-and-autoimmunity_R2825423-1,Vitry-sur-Seine,N/A,N/A
814,"Senior Associate Scientist, Retinal Degeneration",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Senior-Associate-Scientist--Retinal-Degeneration_R2821426-1,"Cambridge, MA",MA,N/A
815,Statistical Scientist,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Shanghai/Statistical-Scientist_202505-111463,2 Locations,N/A,N/A
816,"Group Lead, Formulation and Preformulation",Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Shanghai/Group-Lead--Formulation-and-Preformulation_202405-110935,Shanghai,N/A,N/A
817,Senior/Principal AI Scientist for Large Molecule - AIDD,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Shanghai/Senior-Principal-AI-Scientist-for-Large-Molecule---AIDD_202507-118236,Shanghai,N/A,N/A
818,Senior Discovery Scientist in non-malignant hematology,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Senior-Discovery-Scientist-in-non-malignant-hematology_202507-118364-2,Basel,N/A,N/A
819,"Senior Director, Software Engineering",Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Senior-Director--Software-Engineering_202508-121675-2,Basel,N/A,N/A
820,Capability Tech Lead - Solutions Engineering,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Capability-Tech-Lead---Solutions-Engineering_202508-121830-2,2 Locations,N/A,N/A
821,Senior Discovery Scientist in chorioretinal degenerations_1 year temporary contract,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Senior-Discovery-Scientist-in-chorioretinal-degenerations-1-year-temporary-contract_202509-124211-1,Basel,N/A,N/A
822,Expert Toxicologist for Impurity Safety Assessment and Risk Management,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Expert-Toxicologist-for-Impurity-Safety-Assessment-and-Risk-Management_202507-118775-1,2 Locations,N/A,N/A
823,Medical Director — Multiple Sclerosis,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Medical-Director---Multiple-Sclerosis_202508-120775-1,2 Locations,N/A,N/A
824,PhD Internship in Neurophysiology for 12 months - RiSE,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/PhD-Internship-in-Neurophysiology-for-12-months---RiSE_202510-127594-1,Basel,N/A,N/A
825,PhD Internship in Neuromuscular Disorders Lab for 12 months - RiSE,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/PhD-Internship-in-Neuromuscular-Disorders-Lab-for-12-months---RiSE_202510-127915-1,Basel,N/A,N/A
826,"PhD Internship for Mathematics, Statistics PhD students - RiSE (12 months)",Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/PhD-Internship-for-Mathematics--Statistics-PhD-students---RiSE--12-months-_202510-127706-2,Basel,N/A,N/A
827,Clinical Pharmacology Leader,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Clinical-Pharmacology-Leader_202509-124199-1,2 Locations,N/A,N/A
828,Science Lead - Digital Biomarkers & Remote Patient Management,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Science-Lead---Digital-Biomarkers---Remote-Patient-Management_202511-129303-1,4 Locations,N/A,N/A
829,Digital Sales Specialist - Central Lab,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Phoenix/Digital-Sales-Specialist---Central-Lab_202510-127382,6 Locations,N/A,N/A
830,Technology Intern,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Shanghai/Technology-Intern_202511-129721,Shanghai,N/A,N/A
831,Nonclinical Scientific Writer - Fixed-term (2 years),Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Budapest/Nonclinical-Scientific-Writer---Fixed-term--2-years-_202510-127089,Budapest,N/A,N/A
832,Automation Engineer,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Automation-Engineer_202511-129705-1,Basel,N/A,N/A
833,Process Modeller,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Process-Modeller_202511-129706-1,Basel,N/A,N/A
834,R&D Business Tools Operations Specialist,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Sant-Cugat-del-Valls/R-D-Business-Tools-Operations-Specialist_202511-130004-1,Sant Cugat del Vallès,N/A,N/A
835,Section Lead Advanced Process Modeling and End-to-End Data,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Section-Lead-Data-Products-and-Modelling_202511-129704-1,Basel,N/A,N/A
836,Computational Biology and Medicine- Ophthalmology,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Computational-Biology-and-Medicine--Ophthalmology_202508-121307-2,Basel,N/A,N/A
837,Discovery Scientist in Cardiovascular & Metabolism Preclinical Research -2 years temporary contract,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Discovery-Scientist-in-Cardiovascular---Metabolism-Preclinical-Research--2-years-temporary-contract_202511-130479,Basel,N/A,N/A
838,Scientist - Advanced in vitro Systems for Respiratory Research,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Scientist---Advanced-in-vitro-Systems-for-Respiratory-Research_202511-128986-3,Basel,N/A,N/A
839,Process Modeller,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Process-Modeller_202511-129708-1,Basel,N/A,N/A
840,Lead Medical Director CVRM/Heart Failure,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Lead-Medical-Director-CVRM-Heart-Failure_202512-130862,2 Locations,N/A,N/A
841,Senior Engineer/Scientist PMQ,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Indianapolis/Senior-Engineer-Scientist-PMQ_202511-129089-2,Indianapolis,IN,N/A
842,"Biomarker and Experimental Medicine Leader - Cardiovascular, Metabolism and Immunology",Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Biomarker-and-Experimental-Medicine-Leader---Cardiovascular--Metabolism-and-Immunology_202511-130781-1,Basel,N/A,N/A
843,Clinical Scientist immunology,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Clinical-Scientist-immunology_202511-130747,Basel,N/A,N/A
844,Senior Scientist- SBX Molecular Engineering,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Seattle/Senior-Scientist--SBX-Molecular-Engineering_202512-130938-1,Seattle,N/A,N/A
845,Scientist- SBX Molecular Engineering,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Seattle/Scientist_202510-126565-1,Seattle,N/A,N/A
846,Data Science - Data Scientist,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/San-Jose-Costa-Rica/Data-Scientist---Data-Science_202511-130587,"San Jose, Costa Rica",N/A,N/A
847,Post Doctorate Scientist,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Post-Doc-Wissenschaftler--m-w-d-_202510-127763,Basel,N/A,N/A
848,Medical Director (BC),Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Shanghai/Medical-Director--BC-_202512-131435,2 Locations,N/A,N/A
849,Computational Statistician - Oncology,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Computational-Statistician---Oncology_202511-129306-2,Basel,N/A,N/A
850,Medical Director (CVM),Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Shanghai/Medical-Director--CVM-_202512-131842,2 Locations,N/A,N/A
851,LM Bioanalytical Scientist,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Shanghai/LM-Bioanalytical-Scientist_202503-106750,Shanghai,N/A,N/A
852,mySugr Digital Biomarker Data Scientist (m/f/d),Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Vienna/mySugr-Digital-Biomarker-Data-Scientist--m-f-d-_202411-130546-1,4 Locations,N/A,N/A
853,Vocational Partner / Ausbilder IT (m/w/d),Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Mannheim/Vocational-Partner---Ausbilder-IT--m-w-d-_202512-131506-2,Mannheim,N/A,N/A
854,Senior / Principal Cheminformatics Scientist,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Senior---Principal-Cheminformatics-Scientist_202512-132129-2,2 Locations,N/A,N/A
855,Scientist / Senior Scientist in Cheminformatics,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Scientist---Senior-Scientist-in-Cheminformatics_202512-132127-1,2 Locations,N/A,N/A
856,Principal Software Engineer - Automation Core - Lab Automation,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Principal-Software-Engineer---Automation-Core---Lab-Automation_202512-131521-2,Basel,N/A,N/A
857,"Team Lead of Automation Core, Engineering - Lab Automation",Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Team-Lead-of-Automation-Core--Engineering---Lab-Automation_202512-131522-2,Basel,N/A,N/A
858,Senior Software Engineer - Automation Core - Lab Automation,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Senior-Software-Engineer---Automation-Core---Lab-Automation_202512-131520-2,Basel,N/A,N/A
859,Software Engineer - Automation Core - Lab Automation,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Software-Engineer---Automation-Core---Lab-Automation_202512-131515-2,Basel,N/A,N/A
860,Digital Biomarker Science & Technology Neuroscience Lead,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Digital-Biomarker-Science---Technology-Neuroscience-Lead_202512-132578-1,6 Locations,N/A,N/A
861,Scientist - Organoid Single-cell Genomics,Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Scientist---Organoid-Single-cell-Genomics_202512-132529-1,Basel,N/A,N/A
862,"Post Doctorate Scientist, On-chip Organoid Patterning",Roche,https://roche.wd3.myworkdayjobs.com/roche-ext/job/Basel/Post-Doctorate-Scientist--On-chip-Organoid-Patterning_202512-132530,Basel,N/A,N/A
863,Senior Expert Engineering (m/f/d),Novartis,https://novartis.wd3.myworkdayjobs.com/Novartis_Careers/job/Schaftenau/Senior-Expert-Engineering--m-f-d-_REQ-10062662-1,Schaftenau,N/A,N/A
864,"Associate Director, AI Enterprise Security Architecture",Novartis,https://novartis.wd3.myworkdayjobs.com/Novartis_Careers/job/Barcelona-Gran-Va/Associate-Director--AI-Enterprise-Security-Architecture_REQ-10053181,2 Locations,N/A,N/A
865,Sol. Design Expert Data & Analytics Manufacturing,Novartis,https://novartis.wd3.myworkdayjobs.com/Novartis_Careers/job/Hyderabad-Office/Sol-Design-Expert-Data---Analytics-Manufacturing_REQ-10064058-2,3 Locations,N/A,N/A
866,Assoc. Dir. DDIT IES Cloud Engineering,Novartis,https://novartis.wd3.myworkdayjobs.com/Novartis_Careers/job/Hyderabad-Office/Assoc-Dir-DDIT-IES-Cloud-Engineering_REQ-10059805,3 Locations,N/A,N/A
867,Manager - International BPA,Novartis,https://novartis.wd3.myworkdayjobs.com/Novartis_Careers/job/Hyderabad-Office/Manager---International-BPA_REQ-10066334,Hyderabad (Office),N/A,N/A
868,Associate Director IT Solution Architect (HPC),Novartis,https://novartis.wd3.myworkdayjobs.com/Novartis_Careers/job/Barcelona-Gran-Va/Associate-Director-IT-Solution-Architect--HPC-_REQ-10066156-1,2 Locations,N/A,N/A
869,"Associate Director, Data Science, New Targets, Oncology",Novartis,https://novartis.wd3.myworkdayjobs.com/Novartis_Careers/job/Cambridge-USA/Associate-Director--Data-Science--New-Targets--Oncology_REQ-10064356-1,Cambridge (USA),N/A,N/A
870,Director Oncology Data Science LMW,Novartis,https://novartis.wd3.myworkdayjobs.com/Novartis_Careers/job/Cambridge-USA/Director-Oncology-Data-Science-LMW_REQ-10064353-1,Cambridge (USA),N/A,N/A
871,"Principal Scientist, Mid/Large Scale Oligonucleotide Synthesis, xRNA Therapeutics",Novartis,https://novartis.wd3.myworkdayjobs.com/Novartis_Careers/job/Basel-City/Principal-Scientist--Mid-Large-Scale-Oligonucleotide-Synthesis--xRNA-Therapeutics_REQ-10066548-1,Basel (City),N/A,N/A
872,Senior Principal Clinical Data Scientist,Novartis,https://novartis.wd3.myworkdayjobs.com/Novartis_Careers/job/Dublin-NOCC/Senior-Principal-Clinical-Data-Scientist_REQ-10051889-2,Dublin (NOCC),N/A,N/A
873,"Scientist MS&T, DSP",Novartis,https://novartis.wd3.myworkdayjobs.com/Novartis_Careers/job/Tuas-South-Avenue/Scientist-MS-T--DSP_REQ-10065867-1,Tuas South Avenue,N/A,N/A
874,Principal Clinical Data Scientist,Novartis,https://novartis.wd3.myworkdayjobs.com/Novartis_Careers/job/Dublin-NOCC/Principal-Clinical-Data-Scientist_REQ-10054444-1,Dublin (NOCC),N/A,N/A
875,Senior Clinical Data Scientist,Novartis,https://novartis.wd3.myworkdayjobs.com/Novartis_Careers/job/Dublin-NOCC/Senior-Clinical-Data-Scientist_REQ-10050524-1,Dublin (NOCC),N/A,N/A
876,Data Scientist,Novartis,https://novartis.wd3.myworkdayjobs.com/Novartis_Careers/job/Hyderabad-Office/Data-Scientist_REQ-10030031,Hyderabad (Office),N/A,N/A
877,Sr Principal Scientist - Imaging,Regeneron,https://regeneron.wd1.myworkdayjobs.com/Careers/job/TARRYTOWN/Sr-Principal-Scientist---Imaging_R38993,TARRYTOWN,N/A,N/A
878,"Executive Medical Director, Clinical Development,  (Thrombosis)",Regeneron,https://regeneron.wd1.myworkdayjobs.com/Careers/job/TARRYTOWN/Executive-Medical-Director--Clinical-Development----Thrombosis-_R39563-1,TARRYTOWN,N/A,N/A
879,Sr Quality Control Scientist,Regeneron,https://regeneron.wd1.myworkdayjobs.com/Careers/job/RENSSELAER/Sr-Quality-Control-Scientist_R40138,RENSSELAER,N/A,N/A
880,"Director, Global Procurement - Direct (Chemicals Category)",Regeneron,https://regeneron.wd1.myworkdayjobs.com/Careers/job/RENSS---GLOBAL-VIEW/Director--Global-Procurement---Direct--Chemicals-Category-_R41123,2 Locations,N/A,N/A
881,"Physician Scientist, Translational Genetics - Immunology (Associate Director)",Regeneron,https://regeneron.wd1.myworkdayjobs.com/Careers/job/TARRYTOWN/Physician-Scientist--Translational-Genetics---Immunology_R40483-1,TARRYTOWN,N/A,N/A
882,"Senior Director, Quantitative Pharmacology",Regeneron,https://regeneron.wd1.myworkdayjobs.com/Careers/job/TARRYTOWN/Sr-Director--Quantitative-Pharmacology_R38122,3 Locations,N/A,N/A
